Academic_Year,State_Code,State_Name,District_Code,District_Name,School_Management_Id,School_Management_Name,School_Category_Id,School_Category_Name,Academic_Qualification_Id,Academic_Qualification_Name,Professional_Qualification_Id,Professional_Qualification_Name,Only_Pre_Primary_Male,Only_Pre_Primary_Female,Pre_Primary_and_Primary_Male,Pre_Primary_and_Primary_Female,Only_Primary_Male,Only_Primary_Female,Primary_and_Upperprimary_Male,Primary_and_Upperprimary_Female,Only_Upperprimary_Male,Only_Upperprimary_Female,Upperprimary_and_Secondary_Male,Upperprimary_and_Secondary_Female,Only_Secondary_Male,Only_Secondary_Female,Secondary_and_Highersecondary_Male,Secondary_and_Highersecondary_Female,Only_Highersecondary_Male,Only_Highersecondary_Female,Total_Teacher,Total_Male,Total_Female
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,26,47,13,28,41,91,6,14,2,4,1,1,4,4,282,93,189
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,11,HSS (XI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,4,Graduate,3,B.Ed. or equivalent,0,0,0,0,5,3,4,4,12,17,2,0,0,0,0,1,1,0,49,24,25
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,6,4,2
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,4,UPS (VI-VIII) ,4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,5, HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,6, SS (I-X) ,4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,3
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,8,SS (IX-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,4,Graduate,3,B.Ed. or equivalent,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,60,78,4,4,8,11,0,0,11,4,0,0,0,0,180,83,97
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,6, SS (I-X) ,2,Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,4,4,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,2,Secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,6, SS (I-X) ,2,Secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,2,Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,14,15,2,0,1,5,0,0,10,5,0,0,0,0,52,27,25
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,2,Secondary,5,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,11,HSS (XI-XII),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20,9,11
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,2,Secondary,5,Others,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,2,Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,5,4,1,2,11,9,2,5,6,5,1,1,2,1,55,28,27
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,2,Secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,7,SS (VI-X),2,Secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,2,Secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,5, HSS (VI-XII),3,Higher secondary,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,3,Higher secondary,6,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,7,SS (VI-X),3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,7,SS (VI-X),3,Higher secondary,5,Others,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6,4,2
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,3,Higher secondary,5,Others,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,8,SS (IX-X),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,7,SS (VI-X),3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,4,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,5,Others,0,0,0,0,2,2,0,0,0,3,0,2,0,0,0,0,0,0,9,2,7
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,7,SS (VI-X),3,Higher secondary,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,5,4,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,6,None,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,5,2,3
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,6, SS (I-X) ,3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,1,3
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,7,SS (VI-X),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,10,6,4
2018-19,29,Karnataka,2921,BENGALURU RURAL,4,Government Aided,11,HSS (XI-XII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,4,Government Aided,7,SS (VI-X),7,Ph.D,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,4,Government Aided,7,SS (VI-X),5,Post graduate,4,M.Ed. or equivalent,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,6,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,4,Government Aided,7,SS (VI-X),6,M.Phil,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,4,Government Aided,5, HSS (VI-XII),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,4,Government Aided,7,SS (VI-X),7,Ph.D,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,10,9,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,4,Government Aided,7,SS (VI-X),7,Ph.D,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,4,Government Aided,7,SS (VI-X),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,4,Government Aided,11,HSS (XI-XII),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,10,4
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,4,UPS (VI-VIII) ,5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,10,29,2,2,2,0,0,0,4,3,0,0,0,0,52,18,34
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,5, HSS (VI-XII),4,Graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,9,9,24,11,13
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,5, HSS (VI-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,2,0,0,4,15,1,7,15,27,0,1,0,6,0,1,2,0,81,22,59
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,4,Graduate,6,None,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,7,SS (VI-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,8,5,3
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,4,Graduate,7,Diploma/degree in special education,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,6, SS (I-X) ,5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,7,SS (VI-X),4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,4,UPS (VI-VIII) ,3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5,3,2
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,9,5,0,0,0,0,0,0,1,0,0,0,0,0,15,10,5
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,2,Secondary,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,6, SS (I-X) ,3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,6,1,0,5,5,0,1,0,2,0,0,0,3,24,7,17
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,7,SS (VI-X),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,4,3
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,3,1,0,0,171,340,65,74,306,355,29,25,26,27,5,1,25,33,1486,630,856
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,4,UPS (VI-VIII) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,6, SS (I-X) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,3,7,1,0,5,6,0,0,1,0,0,0,0,0,23,10,13
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,11,HSS (XI-XII),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,3,B.Ed. or equivalent,1,0,0,0,1,1,0,1,2,8,0,0,0,0,1,0,0,0,15,5,10
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,7,SS (VI-X),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,1,0,0,15,5,1,0,0,0,23,17,6
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,1,PS (I-V) ,3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,463,450,25,18,38,38,0,0,20,19,0,0,0,0,1071,546,525
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,7,SS (VI-X),2,Secondary,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,1,Department of Education,5, HSS (VI-XII),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),6, SS (I-X) ,4,Graduate,6,None,0,1,0,0,9,13,0,0,7,13,0,0,9,17,0,0,0,0,69,25,44
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),1,PS (I-V) ,4,Graduate,6,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),8,SS (IX-X),4,Graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),1,PS (I-V) ,4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),8,SS (IX-X),4,Graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),3,HSS (I-XII),4,Graduate,6,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),6, SS (I-X) ,4,Graduate,5,Others,0,0,0,0,4,31,0,4,4,23,0,2,2,10,0,1,0,1,82,10,72
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),2,UPS (I-VIII) ,4,Graduate,6,None,0,0,0,0,0,24,0,0,1,5,0,0,0,2,0,0,0,0,32,1,31
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),7,SS (VI-X),4,Graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),2,UPS (I-VIII) ,4,Graduate,7,Diploma/degree in special education,0,0,0,0,1,6,0,1,0,1,0,0,0,0,0,0,0,0,9,1,8
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),7,SS (VI-X),4,Graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,11,5,6
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),11,HSS (XI-XII),4,Graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,2
2018-19,29,Karnataka,2921,BENGALURU RURAL,5,Private Unaided (Recognized),6, SS (I-X) ,4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,8,2,1,0,0,0,0,0,4,1,0,0,1,17,3,14
