Academic_Year,State_Code,State_Name,District_Code,District_Name,School_Management_Id,School_Management_Name,School_Category_Id,School_Category_Name,Academic_Qualification_Id,Academic_Qualification_Name,Professional_Qualification_Id,Professional_Qualification_Name,Only_Pre_Primary_Male,Only_Pre_Primary_Female,Pre_Primary_and_Primary_Male,Pre_Primary_and_Primary_Female,Only_Primary_Male,Only_Primary_Female,Primary_and_Upperprimary_Male,Primary_and_Upperprimary_Female,Only_Upperprimary_Male,Only_Upperprimary_Female,Upperprimary_and_Secondary_Male,Upperprimary_and_Secondary_Female,Only_Secondary_Male,Only_Secondary_Female,Secondary_and_Highersecondary_Male,Secondary_and_Highersecondary_Female,Only_Highersecondary_Male,Only_Highersecondary_Female,Total_Teacher,Total_Male,Total_Female
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,6,None,0,0,0,0,2,4,0,2,0,1,0,0,0,0,0,0,0,0,9,2,7
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,6, SS (I-X) ,5,Post graduate,6,None,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,11,HSS (XI-XII),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,6,6
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,11,HSS (XI-XII),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,40,26,14
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,6, SS (I-X) ,7,Ph.D,1,Diploma or certificate in basic teachers training of a duration not less than two years,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,7,SS (VI-X),5,Post graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,2,UPS (I-VIII) ,5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,1,3,0,0,2,2,0,0,0,0,0,0,0,0,8,3,5
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,7,SS (VI-X),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,2,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,2,UPS (I-VIII) ,7,Ph.D,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,2,UPS (I-VIII) ,6,M.Phil,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,11,HSS (XI-XII),6,M.Phil,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,7,SS (VI-X),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,4,1,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,7,SS (VI-X),5,Post graduate,4,M.Ed. or equivalent,1,6,0,0,0,0,0,0,0,0,0,0,6,5,1,1,0,0,20,8,12
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,6, SS (I-X) ,5,Post graduate,4,M.Ed. or equivalent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,11,HSS (XI-XII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,5,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,11,HSS (XI-XII),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,61,120,59,61
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,7,SS (VI-X),7,Ph.D,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,7,SS (VI-X),7,Ph.D,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,7,5,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,11,HSS (XI-XII),7,Ph.D,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,11,HSS (XI-XII),6,M.Phil,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),11,HSS (XI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),3,HSS (I-XII),4,Graduate,5,Others,1,4,0,0,0,7,0,2,0,6,0,0,0,7,0,1,0,0,28,1,27
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,4,Graduate,4,M.Ed. or equivalent,0,0,0,1,2,18,0,4,0,13,0,2,0,0,0,0,0,0,40,2,38
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),11,HSS (XI-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,5,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),5, HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),8,SS (IX-X),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,6,0,6
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,3,4,0,0,0,0,0,0,0,1,0,0,22,68,0,2,0,0,100,25,75
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,4,Graduate,3,B.Ed. or equivalent,15,56,1,0,55,329,18,77,54,317,16,71,78,351,9,24,11,33,1515,257,1258
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),1,PS (I-V) ,4,Graduate,5,Others,0,0,0,0,2,7,0,4,0,8,0,0,0,3,0,0,0,0,24,2,22
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),5, HSS (VI-XII),4,Graduate,5,Others,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,2,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),4,UPS (VI-VIII) ,4,Graduate,5,Others,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),5, HSS (VI-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),7,SS (VI-X),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),3,HSS (I-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,8,1,7
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),8,SS (IX-X),4,Graduate,3,B.Ed. or equivalent,1,0,0,0,0,0,0,0,1,1,0,0,7,16,0,0,0,0,26,9,17
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),1,PS (I-V) ,4,Graduate,4,M.Ed. or equivalent,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,4,Graduate,4,M.Ed. or equivalent,3,7,0,0,12,59,1,13,11,55,1,7,7,52,1,1,0,2,232,36,196
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,4,Graduate,5,Others,0,4,0,0,4,74,0,5,2,43,0,6,0,7,0,0,0,2,147,6,141
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,8,9,0,0,21,109,4,19,20,106,2,4,7,64,1,2,0,7,383,63,320
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),8,SS (IX-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,4,1,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),11,HSS (XI-XII),4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,6,5,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,5,42,0,3,4,25,0,0,0,2,1,0,0,0,82,10,72
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,2,19,1,2,3,26,2,5,0,5,2,0,0,3,70,10,60
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),1,PS (I-V) ,5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),1,PS (I-V) ,5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,8,0,1,0,2,0,0,0,0,0,0,0,0,12,1,11
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),5, HSS (VI-XII),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),1,8,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,14,4,10
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),8,SS (IX-X),4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),3,HSS (I-XII),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,3,0,0,2,19,0,0,0,26,0,0,1,4,0,0,0,0,55,3,52
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),11,HSS (XI-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,46,18,28
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),33,53,0,2,31,102,1,17,28,121,7,25,12,72,1,15,4,16,540,117,423
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),7,SS (VI-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,1,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0,16,5,11
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),3,HSS (I-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,3,0,0,0,7,0,0,0,4,0,0,0,0,15,1,14
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,8,Post Doctoral,6,None,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,0,8,0,8
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,8,Post Doctoral,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),11,HSS (XI-XII),8,Post Doctoral,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,19,0,1,1,14,1,1,1,4,0,1,0,1,44,3,41
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),8,SS (IX-X),3,Higher secondary,5,Others,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),3,HSS (I-XII),3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),1,PS (I-V) ,3,Higher secondary,6,None,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,13,1,12
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),11,HSS (XI-XII),3,Higher secondary,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,3,Higher secondary,6,None,0,0,0,0,12,91,4,17,4,78,1,2,2,25,0,0,0,2,238,23,215
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,3,Higher secondary,6,None,0,0,0,0,3,33,1,0,1,17,0,0,0,0,0,0,0,0,55,5,50
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,25,269,0,18,16,133,1,8,0,33,0,1,0,5,509,42,467
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),7,SS (VI-X),3,Higher secondary,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),3,HSS (I-XII),3,Higher secondary,6,None,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,13,0,13
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),1,PS (I-V) ,4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,3,66,0,4,0,5,0,0,0,1,0,0,0,1,80,3,77
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,5,0,1,0,3,0,1,0,3,0,0,0,1,14,0,14
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),1,PS (I-V) ,3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2018-19,29,Karnataka,2928,BENGALURU U NORTH,8,Unrecognized,2,UPS (I-VIII) ,4,Graduate,6,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,8,Unrecognized,2,UPS (I-VIII) ,3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,5,0,5
