state_name,district_name,block_name,panchayat_name,village_name,habitation_name,habitation_id,scheme_id,schemes_sources_id,source_type,sourcetype_category,location,scheme_name,sanction_year,estimated_cost,expenditure,dateof_commencement,dateof_completion,update_date
Karnataka,"Bengaluru Urban","Bangalore East",Halanayakanahalli,"Hado Siddapura","Hado Siddapura",0000374290,0007573080,250170028,"Deep Tubewell","Ground Water",Hadosiddapura,"TFC221116 Drilling of Borewell at Hadusiddapura Habitation, Halanayakanahalli GP, Bangalore East Taluk",2016-2017,2.20000,2.19930,"15 Jan 2017","28 Feb 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,"Bande Hosur","Bande Hosur",0000374364,0007640885,250186089,"Deep Tubewell","Ground Water","Bande Road","TFC220217 Drilling of Borewell at Bande Hosur Habitation, Kannur GP, Bangalore East Taluk",2016-2017,2.20000,2.10831,"05 May 2017","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Bidarahalli,Hirandahalli,Hirandahalli,0000374313,0007640928,250186095,"Deep Tubewell","Ground Water","Main road","TFC220217 Drilling of Borewell at Hirandahalli Habitation, Bidarahalli GP, Bangalore East Taluk",2016-2017,2.20000,2.19407,"05 May 2017","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kodathi,Sullikunte,Sullikunte,0000374286,0007642254,250186415,"Deep Tubewell","Ground Water","Village limit","TFC220217 Drilling of Borewell at Sullikunte Habitation, Kodathi GP, Bangalore East Taluk",2016-2017,2.20000,2.19808,"05 May 2017","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,"Bande Hosur","Bande Hosur",0000374364,0007701757,250196178,"Deep Tubewell","Ground Water",Hosurbande,"TFC170417 Drilling of Borewell at Bande Hosur Habitation, Kannur  GP, Bangalore East Taluk",2017-2018,2.40000,2.08797,"10 Jul 2017","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Doddabanahalli,Bandapura,Bandapura,0000374345,0007701904,250196219,"Deep Tubewell","Ground Water","towards Main road","TFC170417 Drilling of Borewell at Bandapura Habitation, Doddabanahalli GP, Bangalore East Taluk",2017-2018,2.40000,2.35228,"10 Jul 2017","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,Mittaganahalli,Mittaganahalli,0000374366,0007702003,250196225,"Deep Tubewell","Ground Water","Towards Colony Road","TFC170417  Providing and Erection of Pumpset at Mittiganahalli Habitation, Kannuru GP, Bangalore East Taluk",2017-2018,3.50000,3.49164,"10 Jul 2017","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Bidarahalli,Hirandahalli,Hirandahalli,0000374313,0007702031,250196226,"Deep Tubewell","Ground Water","Village limit","TFC170417  Providing and Erection of Pumpsett at Hirandahalli Habitation, Bidarahalli GP, Bangalore East Taluk",2017-2018,3.50000,3.49413,"10 Jul 2017","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Lagumenahalli,Lagumenahalli,0000374326,0007846677,250240839,"Deep Tubewell","Ground Water","Village Limit","G Revival of MWS scheme at Laghumenahalli Habitation, Laghumenahalli Village Manduru GP, Bangalore East Taluk",2018-2019,2.25000,0.00000,"05 Oct 2018","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,"Kattu Gollahalli","Kattu Gollahalli",0000374319,0007846694,250240846,"Deep Tubewell","Ground Water","Village limit","G Revival of PWS scheme at Kattugollahalli Habitation, Kattugollahalli Village Manduru GP, Bangalore East Taluk",2018-2019,2.50000,0.00000,"05 Oct 2018","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,Kannur,Kannur,0000374363,0007846760,250240902,"Deep Tubewell","Ground Water","village limit","G Revival of PWS scheme at Kannur Habitation, Kannur Village Kannur GP, Bangalore East Taluk",2018-2019,2.25000,0.00000,"05 Oct 2018","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,Nadagowdanahalli,Nadagowdanahalli,0000374368,0007850889,250244932,"Deep Tubewell","Ground Water","Village Limit","G Revival of PWS scheme at Nadagowdahalli Habitation, Nadagowdahalli Village, Kannuru GP, Bangalore East Taluk",2018-2019,2.50000,0.00000,"12 Oct 2018","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannamangala,"Khaji Sonnenahalli","Khaji Sonnenahalli",0001622936,0008215923,250245179,"Deep Tubewell","Ground Water","Village Limit","15 Crore 12102020 Providing and erection of Pump and motor at Kajisonnenalli Village Kannamangala GP Bangalore East taluk",2020-2021,4.00000,3.99930,"27 Feb 2021","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Doddabanahalli,Gorvigere,Gorvigere,0000374344,0006849792,250076136,"Deep Tubewell","Ground Water","Near drain side","G TFC 20.10.2014 Drilling of Borewell,Errection of Pumpset with Pipe line and  Energisation  in Gorvigere Habitation",2014-2015,5.00000,4.78780,"10 Dec 2014","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Doddagubbi,Anagalpura,Anagalpura,0000374376,0006849799,250076141,"Deep Tubewell","Ground Water","Near road side","SCP  TFC 20.10.2014 Drilling of Borewell,Errection of Pumpset with Pipe line and Energisationin Anagalapur Habitation.",2014-2015,5.00000,4.98907,"10 Dec 2014","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Bidarahalli,Bidarahalli,Bidarahalli,0000374307,0006943351,250080197,"Deep Tubewell","Ground Water","Near Burial ground","G TFC130315 Drilling of Borewell at Bidarahalli Habitation, Bidarahalli GP, Bangalore East Taluk",2014-2015,1.83000,1.82286,"20 Apr 2015","01 Sep 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kodathi,Kachamaranahalli,Kachamaranahalli,0000374282,0006943735,250080218,"Deep Tubewell","Ground Water","In tank bed","G TFC130315 Drilling of Borewell at Kachamaranahalli Habitation, Kodathi GP, Bangalore East Taluk",2014-2015,2.10000,2.09015,"20 Apr 2015","01 Sep 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Doddagubbi,Rampura,Rampura,0000374370,0006994287,250083559,"Deep Tubewell","Ground Water","Near OHT","TFC050515 Drilling of Borewell at Rampura Habitation, Doddagubbi  G.P",2015-2016,1.60000,0.00000,"07 Jun 2015","10 Oct 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Kodigehalli,Kodigehalli,0000374325,0006994481,250083563,"Deep Tubewell","Ground Water","Near Road","SCP TFC050515 Drilling of Borewell with Electrification at Kodigehalli Habitation, Manduru  G.P",2015-2016,2.46000,2.09971,"21 Jul 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Hancharahalli,Hancharahalli,0000374323,0006998095,250083604,"Deep Tubewell","Ground Water","Near Temple","G TFC050515 Drilling of Borewell with Electrification at Hancharahalli Habitation, Manduru G.P",2015-2016,2.25000,1.99933,"21 Jul 2015","18 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Doddabanahalli,Doddabanahalli,"Doddabanahalli Colony",0000374348,0006998103,250083605,"Deep Tubewell","Ground Water","Near Kunte","G TFC050515 Drilling of Borewell with Electrification at Doddabanahalli Colony Habitation, Doddabanahalli G.P",2015-2016,2.50000,2.43363,"21 Jul 2015","31 Mar 2017",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,"Kadu Sonnappanahalli","Kadu Sonnappanahalli",0000374367,0006998146,250083607,"Deep Tubewell","Ground Water","Near Bagalur Road","ST COLONY TFC050515 Drilling of Borewell with Electrification at Kadusonnappanahalli Habitation, Kannur G.P",2015-2016,2.25000,1.89822,"21 Jul 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Halanayakanahalli,Halanayakanahalli,Halanayakanahalli,0000374292,0006998245,250083614,"Deep Tubewell","Ground Water","Near Tank","G TFC050515 Drilling of Borewell with Electrification at Halanayakanahalli Habitation, Halanayakanahalli G.P",2015-2016,2.50000,0.00000,"21 Jul 2015","31 Jan 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Halanayakanahalli,Halanayakanahalli,"Halanayakanahalli Colony",0000374293,0006998275,250083615,"Deep Tubewell","Ground Water","Near Ashraya Layout","G TFC050515 Drilling of Borewell with Electrification Near Ashraya Layout at Halanayakanahalli Habitation, Halanayakanahalli G.P",2015-2016,2.50000,2.19819,"21 Jul 2015","31 Aug 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,"Bande Hosur","Bande Hosur",0000374364,0006998295,250083616,"Deep Tubewell","Ground Water","Near Bagalur Road","SCP TFC050515 Drilling of Borewell with Electrification at BandehosuruHabitation, Kannur G.P",2015-2016,2.75000,2.08120,"21 Jul 2015","18 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Bidarahalli,Hirandahalli,Hirandahalli,0000374313,0007148623,250090231,"Deep Tubewell","Ground Water","village limit","G Providing  piped water supply Scheme",2015-2016,20.00000,0.00000,"25 Oct 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Thirumenahalli,Thirumenahalli,0000374322,0007406391,250120574,"Deep Tubewell","Ground Water","village limit","TFC190316 Drilling of Borewell at Thirumenahalli Habitation,Mandur GP, Bangalore East Taluk",2016-2017,2.00000,0.00000,"12 Apr 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Thirumenahalli,Thirumenahalli,0000374322,0007406452,250120619,"Deep Tubewell","Ground Water",&amp;amp;nbsp;,"TFC190316 Drilling of Borewell at Thirumenahalli Habitation, Mandur GP, Bangalore East Taluk",2016-2017,2.00000,2.00000,"12 Apr 2016","28 Feb 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Bidarahalli,Margondanahalli,Margondanahalli,0000374312,0007406494,250120646,"Deep Tubewell","Ground Water",NA,"TFC190316 Drilling of Borewell at Maragondanahalli Habitation, Bidarahalli GP, Bangalore East Taluk",2016-2017,4.00000,0.00000,"12 Apr 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kodathi,Kachamaranahalli,Kachamaranahalli,0000374282,0007406566,250120712,"Deep Tubewell","Ground Water",NA,"TFC190316 Drilling of Borewell and Erection of Pumpset at Kachamaranahalli Habitation Kodathi GP Bangalore East Taluk",2016-2017,4.00000,3.99820,"12 Apr 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kodathi,Kachamaranahalli,Kachamaranahalli,0000374282,0007406566,250120713,"Deep Tubewell","Ground Water","Towards Main Road","TFC190316 Drilling of Borewell and Erection of Pumpset at Kachamaranahalli Habitation Kodathi GP Bangalore East Taluk",2016-2017,4.00000,3.99820,"12 Apr 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Halanayakanahalli,Halanayakanahalli,Halanayakanahalli,0000374292,0007407364,250121343,"Deep Tubewell","Ground Water",GLPS,"TFC190316 Drilling of Borewell at Halanayakanahalli (Amruthanagara)  Habitation, Halnayakanahalli GP, Bangalore East Taluk",2016-2017,2.00000,0.00000,"12 Apr 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Avalahalli,Veeranahlli,Veeranahalli,0000374334,0008208675,250141726,"Deep Tubewell","Ground Water","Village limit","Providing  Water Supply to Anganawadi  fitting of Taps to Kitchen and Toilets at Veerenahalli Village Avalahalli GP Bangalore east Taluk",2020-2021,0.14000,0.00000,"25 Dec 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Bidarahalli,Bidarahalli,Bidarahalli,0000374307,0008132895,250141765,"Deep Tubewell","Ground Water","Village limit","CAP 1 Providing and Laying of Pipeline  at Bidarahalli(Batteshwara Badavane) habitation Bidarahalli GP Bangalore East Taluk",2020-2021,1.50000,1.49770,"26 Jul 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Mandur,"Mandur Colony",0000374318,0007526100,250141853,"Deep Tubewell","Ground Water","Village limit","G Revival Of PWS Scheme at Mandur Colony village,Mandur GP, Bangalore East Taluk",2016-2017,14.00000,13.53507,"01 Sep 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Bommenahalli,Bommenahalli,0000374327,0007912983,250283350,"Deep Tubewell","Ground Water","Village limit","SCP Revival of PWS Drilling of Borewell with pipeline scheme at Bommenahalli Habitation Mandur GP",2019-2020,10.00000,9.38014,"10 Oct 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kittaganuru,Kithaganur,"Kithaganur Colony",0000374341,0007913719,250283940,"Deep Tubewell","Ground Water","Village limit","SCP Revival of PWS scheme Drilling of Borewell Erection of pumpset with  pipeline at Kithaganur colony  kithaganuru GP Bangalore east taluk",2019-2020,14.00000,13.87579,"10 Oct 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Doddabanahalli,Katamnallur,Katamnallur,0000374343,0007913790,250284010,"Deep Tubewell","Ground Water","Village limit","G  Revival of PWS scheme Drilling of Borewell and pipeline at Katamnallur Village  Doddabanahall  GP Bangalore east taluk",2019-2020,6.50000,5.57760,"10 Oct 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Doddabanahalli,Konadasapura,Konadasapura,0000374342,0007913792,250284011,"Deep Tubewell","Ground Water","Main Road","G  Revival of PWS scheme Drilling of Borewell and pipeline at Konadasapura Village  Doddabanahall  GP Bangalore east taluk",2019-2020,6.50000,6.49499,"10 Oct 2019","31 Dec 2020",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kodathi,Valepura,"Valepura Colony",0000374256,0007914101,250284272,"Deep Tubewell","Ground Water","Village limit","SCP Revival of PWS Drilling of borewell Scheme at Valepura Colony Habitation Kodathi GP",2015-2016,3.50000,0.00000,"10 Oct 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Mandur,Mandur,0000374317,0007914110,250284280,"Deep Tubewell","Ground Water","Village limit","SCP Revival of PWS Drilling of borewell scheme at Mandur Habitation Mandur GP",2019-2020,10.00000,9.78829,"25 Oct 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kodathi,Valepura,"Valepura Colony",0000374256,0007966048,250289747,"Deep Tubewell","Ground Water","Village limit","SCP Revival of PWS Drilling of borewell Scheme at Volepura colony village Kodathi GP",2019-2020,0.35000,0.00000,"18 Sep 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kodathi,Kodathi,"Kodathi Gate",0001725229,0007966249,250289751,"Deep Tubewell","Ground Water","Village limit","TFC CEO 080319 Drilling of Borewell to Kodathi gate, Kodathi Gram Panchayath Bangalore East Taluk",2019-2020,2.62000,2.60124,"01 Apr 2020","31 Mar 2020",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Halanayakanahalli,Chikkanayakanahalli,Chikkanayakanahalli,0000374291,0007966254,250289752,"Deep Tubewell","Ground Water","Village limit","TFC CEO 080319 Drilling of Borewell to Chikkanayakanahalli Village, halanayakanahalli Village Gram Panchayath Bangalore East Taluk",2019-2020,2.78000,2.75500,"01 Apr 2020","31 Mar 2020",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Doddabanahalli,Bandapura,Bandapura,0000374345,0008008904,250290421,"Deep Tubewell","Ground Water","in smashana","CAP 1 Driiling of Borewell at Bandapura habitation Doddabanahalli GP Bangalore East Taluk",2020-2021,3.00000,2.99364,"08 Jun 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Halanayakanahalli,Chikkanayakanahalli,Chikkanayakanahalli,0000374291,0008009739,250290478,"Deep Tubewell","Ground Water",Graveyard,"CAP 1 Driiling of Borewell at Chikkanayakanahalli habitation Kodathi GP Bangalore East Taluk",2020-2021,3.25000,3.24402,"02 Jun 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,"Bande Bommasandra","Bande Bommasandra",0000374361,0008045052,250294683,"Deep Tubewell","Ground Water","Edward layout near Socity Babu house","10 Crore 22052020 Drilling of borewell at Bandebommasandra Village Kannur GP Bangalore East tq",2020-2021,2.80000,2.54403,"16 Jul 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Bidarahalli,Margondanahalli,Margondanahalli,0000374312,0008045075,250294686,"Deep Tubewell","Ground Water","Megacity Leyout @Manjunatha Shop And Mathrushree Layout Rebore","10 Crore 22052020 Revival of PWS Scheme at Margondanahalli Village,Bidarahalli GP,Bangalore East Tq",2020-2021,10.50000,9.16604,"16 Jul 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Bendiganahalli,Bendiganahalli,0000374328,0008045191,250294692,"Deep Tubewell","Ground Water","Hosakote tank bed","10 Crore 22052020 Drilling of Borewell Scheme at Bendiganahalli Village Mandur  GP Bangalore East tq",2020-2021,3.30000,3.09032,"16 Jul 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kodathi,Kachamaranahalli,Kachamaranahalli,0000374282,0008045204,250294696,"Deep Tubewell","Ground Water","Near Banave Kaluve towards Muttanallur road","CAP 3  Drilling of Borewell Scheme at Kachamaranahalli Village Kodathi  GP Bangalore East tq",2020-2021,3.50000,3.34615,"26 Jul 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,Mittaganahalli,Mittaganahalli,0000374366,0008210082,250299137,"Deep Tubewell","Ground Water","villagr limit","Providing Water Supply to Anganawadi fitting of Taps to Kitchen and Toilets at Mittaganahalli Village Kannur GP Bangalore east Taluk",2020-2021,0.14700,0.11648,"29 Nov 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kodathi,Kachamaranahalli,Kachamaranahalli,0000374282,0008220146,250283329,"Deep Tubewell","Ground Water","Village limit","Providing Water Supply to Anganawadi fitting of Taps to Kitchen and Toilets at Kachamaranahalli Village Kodathi GP Bangalore east",2020-2021,0.14500,0.11648,"15 Mar 2021","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,"Bande Bommasandra","Bande Bommasandra",0000374361,0008220793,250299733,"Deep Tubewell","Ground Water","Mango medows layout 3rd cross","15 Crore 12102020 Drilling of Borewell at  Bandebommasandra Village Kannur  GP Bangalore East taluk",2020-2021,2.85000,2.58788,"21 Feb 2021","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,Kannur,Kannur,0000374363,0008220791,250142012,"Deep Tubewell","Ground Water","Village limit","15 Crore 12102020 Drilling of Borewell at  Kannur Village Kannur  GP Bangalore East taluk",2020-2021,2.85000,2.60277,"11 Feb 2021","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Doddabanahalli,Chikkabanahalli,Chikkabanahalli,0000374349,0008208586,250142218,"Deep Tubewell","Ground Water","Village limit","Providing  Water Supply to G H P S fitting of Taps to Kitchen  and Toilets at Chikkabanahalli Village Doddabanahalli GP Bangalore east Taluk",2020-2021,0.20000,0.11648,"25 Dec 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Bommenahalli,Bommenahalli,0000374327,0007527894,250143362,"Deep Tubewell","Ground Water","Village limit","SCP Revival of PWS Scheme  at Bommenahalli Colony Habitation  in Mandur G.P Bangalore East Taluk",2016-2017,12.00000,11.68980,"01 Sep 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Halanayakanahalli,Chikkanayakanahalli,Chikkanayakanahalli,0000374291,0007528031,250143491,"Deep Tubewell","Ground Water","village limit","G Revival of MWS scheme at Chikkanayakanahalli Habitation Halanayakanahalli G.P Bangalore East Taluk",2016-2017,7.00000,6.49154,"01 Sep 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kittaganuru,"Kurudu Sonnenahalli","Kurudu Sonnenahalli",0000374333,0007528512,250143876,"Deep Tubewell","Ground Water","Colony Road","SCP Revival of PWS Scheme  and House Hold Connection HH 35 at Kurudusonnenahalli Village in Kithaganur G.P Bangalore East Taluk",2016-2017,12.00000,0.00000,"01 Sep 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kittaganuru,"Kurudu Sonnenahalli","Kurudu Sonnenahalli",0000374333,0007528513,250143878,"Deep Tubewell","Ground Water","Colony Road","SCP Revival of PWS Scheme  and House Hold Connection HH 35 at Kurudusonnenahalli Village in Kithaganur G.P Bangalore East Taluk",2016-2017,12.00000,10.88292,"01 Sep 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,Yerappanahalli,Yerappanahalli,0000374369,0007530568,250145920,"Deep Tubewell","Ground Water","Village Limit","SCP Revival of MWS Scheme at Yerappanahalli Bande Habitation in Kannur G.P Bangalore East Taluk",2016-2017,6.00000,0.00000,"01 Sep 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kodathi,Sullikunte,"Sulikunte Colony",0000374287,0007530721,250146058,"Deep Tubewell","Ground Water","Village Limit","SCP Revival of MWS Scheme at Sulikunte Colony (Vivekananda Colony)Habitation in Kodathi G.P Bangalore East Taluk",2016-2017,8.00000,6.68449,"01 Sep 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kittaganuru,Kithaganur,Kithaganur,0000374340,0007532352,250147506,"Deep Tubewell","Ground Water","Village limit","G Providing Piped Water Scheme at kithaganur Village in Kithaganur G.P Bangalore East Taluk",2016-2017,22.00000,18.06049,"01 Sep 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kittaganuru,Kithaganur,Kithaganur,0000374340,0008208579,250147506,"Deep Tubewell","Ground Water","Village limit","Providing  Water Supply to G H P S fitting of Taps to Kitchen  and Toilets at Kithaganur Village Kithaganur GP Bangalore east Taluk",2020-2021,0.20000,0.11652,"25 Dec 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kittaganuru,Kithaganur,Kithaganur,0000374340,0008215921,250147506,"Deep Tubewell","Ground Water","Village limit","15 Crore 12102020 Providing and erection of Pump and motor  and pipeline at Kithaganuru village Kithaganuru GP Bangalore East taluk",2020-2021,4.50000,4.49754,"27 Feb 2021","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Bidarahalli,"Kada Agrahara","Kada Agrahara",0000374316,0007532376,250147525,"Deep Tubewell","Ground Water","Village limit","SCP Providing Piped Water Scheme and House Hold Connection HH 25at Kada agrahara Village in Bidarahalli G.P Bangalore East Taluk",2016-2017,16.00000,15.64659,"01 Sep 2016","31 Mar 2019",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Halanayakanahalli,Halanayakanahalli,Halanayakanahalli,0000374292,0007532414,250147562,"Deep Tubewell","Ground Water","Village limit","G Providing Piped Water Supply Scheme at Halanayakanahalli  Village in Halanayakanahalli G.P Bangalore East Taluk",2016-2017,22.00000,20.54354,"01 Sep 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Doddabanahalli,"Bidare Agrahara","Bidare Agrahara",0000374346,0007532452,250147605,"Deep Tubewell","Ground Water","Village limit","G Revival of MWS Scheme at Chinnagenahalli  (Bidareagrahara) in Doddabanahalli G.P Bangalore East Taluk",2016-2017,8.00000,7.73859,"01 Sep 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Bidarahalli,Margondanahalli,Margondanahalli,0000374312,0007966186,250147718,"Deep Tubewell","Ground Water","Village limit","TFC CEO 080319 Providing and Erection of Pump and motor to Margondanahalli Habitation,  Bidarahalli Gram Panchayath Bangalore East Taluk",2019-2020,4.82000,4.81330,"01 Apr 2020","31 Mar 2020",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kittaganuru,Kithaganur,Kithaganur,0000374340,0007572778,250169734,"Deep Tubewell","Ground Water","Madareddi Badavane","TFC221116 Drilling of Borewell at Kittaganuru (Madareddi Badavane) Habitation, Kittaganuru GP, Bangalore East Taluk",2016-2017,2.25000,2.24676,"15 Jan 2017","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,"Bande Bommasandra","Bande Bommasandra",0000374361,0007572973,250169934,"Deep Tubewell","Ground Water",Bandebommasandra,"TFC221116 Drilling of Borewell at Bandebommasandra Habitation, Kannur GP, Bangalore East Taluk",2016-2017,2.20000,2.19647,"15 Jan 2017","28 Feb 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Mandur,"Mandur Colony",0000374318,0007853445,250247081,"Deep Tubewell","Ground Water","Village limit","TFC NAC 2018 G Drilling of Borewell(1 No) for Revival of Water Supply Scheme at Manduru Habitation, Manduru GP Bangalore East Taluk",2018-2019,2.00000,0.00000,"05 Sep 2018","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,Lagumenahalli,Lagumenahalli,0000374326,0007854024,250247596,"Deep Tubewell","Ground Water","village limit","G Revival of PWS Scheme at Laghumenahalli Habitation Laghumenahalli village Mandur GP Bangalore East Taluk",2018-2019,2.50000,2.49475,"29 Oct 2018","31 Mar 2019",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,"Kadu Sonnappanahalli","Kadu Sonnappanahalli",0000374367,0007854046,250247614,"Deep Tubewell","Ground Water","Main road","G Revival of MWS Scheme at Kodusonnahalli  Habitation Kodusonnahalli  village Kannuru GP Bangalore East TaluK",2018-2019,2.00000,1.99857,"05 Sep 2018","28 Feb 2019",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Bidarahalli,Gundur,Gundur,0000374310,0007854180,250247745,"Deep Tubewell","Ground Water","Colony road","G Revival of MWS Scheme at Gundur Habitation Gundur village Bidarhalli GP Bangalore East Taluk",2018-2019,3.50000,3.49706,"30 Oct 2018","31 Mar 2019",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Bidarahalli,Gundur,Gundur,0000374310,0008210066,250247745,"Deep Tubewell","Ground Water","Colony road","Providing Water Supply to School  fitting of Taps to Kitchen and Toilets at Gundur Village Bidarahalii GP Bangalore east Taluk",2020-2021,0.19000,0.11648,"29 Nov 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Kannur,Nadagowdanahalli,Nadagowdanahalli,0000374368,0007854419,250247981,"Deep Tubewell","Ground Water","Village Limit","G Revival of MWS Scheme at Nadagowdana gollahalli  Habitation at Nadagowdana gollahalli village kannur GP Bangalore East Taluk",2018-2019,2.00000,1.99740,"05 Sep 2018","31 Mar 2019",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore East",Mandur,"Kattu Gollahalli","Kattu Gollahalli",0000374319,0007854428,250247990,"Deep Tubewell","Ground Water","Village Limit","G Revival of PWS Scheme at Kattugollahalli Habitation Kattugollahalli village Mandur GP Bangalore East Taluk",2018-2019,2.00000,1.99810,"05 Sep 2018","31 Mar 2019",2024-06-07
