country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","12-11-2025 02:00:00",19.0243902,73.0406721,SO2,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","12-11-2025 02:00:00",19.0243902,73.0406721,OZONE,1,68,20
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","12-11-2025 02:00:00",19.309073,73.057223,PM2.5,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","12-11-2025 02:00:00",19.309073,73.057223,PM10,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","12-11-2025 02:00:00",23.168606,79.932247,PM2.5,77,344,210
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","12-11-2025 02:00:00",23.218135,79.957770,OZONE,20,139,26
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","12-11-2025 02:00:00",23.50016,80.23284,SO2,30,128,71
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","12-11-2025 02:00:00",23.108440,77.511428,PM10,110,369,231
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","12-11-2025 02:00:00",23.108440,77.511428,NH3,1,7,4
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","12-11-2025 02:00:00",21.001264,75.565602,NH3,2,3,2
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","12-11-2025 02:00:00",21.001264,75.565602,OZONE,2,87,14
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","12-11-2025 02:00:00",19.854616,75.905894,NO2,37,50,43
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","12-11-2025 02:00:00",18.39963,76.57452,NH3,4,15,8
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","12-11-2025 02:00:00",18.39963,76.57452,CO,18,42,29
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","12-11-2025 02:00:00",19.0575752,73.0151367,OZONE,15,15,15
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","12-11-2025 02:00:00",19.02579,73.10297,SO2,1,7,4
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","12-11-2025 02:00:00",19.02579,73.10297,OZONE,1,90,25
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","12-11-2025 02:00:00",19.0630,73.1209,PM10,90,158,117
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","12-11-2025 02:00:00",19.0630,73.1209,NO2,13,28,20
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","12-11-2025 02:00:00",19.265594,76.761463,PM10,79,157,120
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","12-11-2025 02:00:00",19.265594,76.761463,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","12-11-2025 02:00:00",18.63673,73.82487,PM10,90,150,120
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","12-11-2025 02:00:00",18.63673,73.82487,SO2,2,3,2
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","12-11-2025 02:00:00",18.63673,73.82487,CO,21,86,56
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","12-11-2025 02:00:00",19.215859,72.831718,PM10,49,80,63
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","12-11-2025 02:00:00",19.215859,72.831718,CO,10,57,29
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","12-11-2025 02:00:00",19.0632143,72.8456324,PM2.5,100,178,134
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","12-11-2025 02:00:00",19.0632143,72.8456324,PM10,70,167,132
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","12-11-2025 02:00:00",19.1653323,72.922099,NH3,2,4,3
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","12-11-2025 02:00:00",19.1653323,72.922099,SO2,4,45,15
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","12-11-2025 02:00:00",19.0863,72.8888,PM10,91,133,111
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","12-11-2025 02:00:00",19.19709,72.82204,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","12-11-2025 02:00:00",19.10078,72.87462,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","12-11-2025 02:00:00",19.10078,72.87462,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","12-11-2025 02:00:00",18.910000,72.820000,PM10,34,105,61
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","12-11-2025 02:00:00",19.04946,72.9230,PM2.5,46,209,116
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","12-11-2025 02:00:00",19.083694,72.920967,PM2.5,60,123,85
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","12-11-2025 02:00:00",19.083694,72.920967,SO2,4,11,7
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","12-11-2025 02:00:00",19.083694,72.920967,CO,11,35,26
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","12-11-2025 02:00:00",19.205800,72.868200,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","12-11-2025 02:00:00",19.000084,72.856730,CO,1,101,44
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","12-11-2025 02:00:00",19.060498,72.923356,NO2,30,78,46
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","12-11-2025 02:00:00",19.060498,72.923356,SO2,12,24,17
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","12-11-2025 02:00:00",19.060498,72.923356,OZONE,2,121,36
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","12-11-2025 02:00:00",19.000083,72.813993,PM2.5,56,150,101
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","12-11-2025 02:00:00",19.000083,72.813993,NO2,43,157,92
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","12-11-2025 02:00:00",19.000083,72.813993,OZONE,2,302,96
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","12-11-2025 02:00:00",19.047000,72.874600,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","12-11-2025 02:00:00",19.047000,72.874600,OZONE,7,13,12
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","12-11-2025 02:00:00",21.121801,79.04952,OZONE,1,104,20
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","12-11-2025 02:00:00",21.14472,79.107595,PM10,106,199,138
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","12-11-2025 02:00:00",21.14472,79.107595,NH3,3,5,4
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","12-11-2025 02:00:00",21.14472,79.107595,CO,14,149,84
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","12-11-2025 02:00:00",21.152875,79.0517531,CO,16,120,87
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","12-11-2025 02:00:00",21.152875,79.0517531,OZONE,2,63,4
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","12-11-2025 02:00:00",19.065931,72.862131,CO,13,82,45
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","12-11-2025 02:00:00",18.9767,72.8380,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","12-11-2025 02:00:00",19.11074,72.86084,PM10,99,157,129
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","12-11-2025 02:00:00",19.11074,72.86084,CO,10,72,44
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","12-11-2025 02:00:00",19.1878657,72.8304069,NH3,6,29,15
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","12-11-2025 02:00:00",19.1878657,72.8304069,OZONE,2,52,34
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","12-11-2025 02:00:00",19.137500,72.915056,PM10,95,169,119
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","12-11-2025 02:00:00",19.137500,72.915056,SO2,27,28,28
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","12-11-2025 02:00:00",21.143383,79.048912,NH3,2,15,5
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","12-11-2025 02:00:00",19.173852,77.296291,OZONE,19,173,78
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","12-11-2025 02:00:00",20.0073285,73.7762427,PM2.5,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","12-11-2025 02:00:00",19.1135051,73.008978,CO,20,23,22
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","12-11-2025 02:00:00",19.008751,73.016620,NO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","12-11-2025 02:00:00",19.008751,73.016620,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","12-11-2025 02:00:00",18.59051,73.77946,NO2,29,102,51
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","12-11-2025 02:00:00",18.59051,73.77946,SO2,1,5,2
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","12-11-2025 02:00:00",18.614767,73.799516,PM2.5,56,185,110
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","12-11-2025 02:00:00",18.614767,73.799516,PM10,83,147,114
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","12-11-2025 02:00:00",18.614767,73.799516,NO2,27,122,64
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","12-11-2025 02:00:00",18.616318,73.765797,NO2,20,63,35
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","12-11-2025 02:00:00",18.616318,73.765797,CO,26,90,71
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","12-11-2025 02:00:00",18.616318,73.765797,OZONE,1,78,16
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","12-11-2025 02:00:00",18.605770,73.749976,NO2,15,64,36
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","12-11-2025 02:00:00",18.605770,73.749976,OZONE,12,70,21
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","12-11-2025 02:00:00",18.454450,73.854155,PM10,70,115,94
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","12-11-2025 02:00:00",18.454450,73.854155,NO2,26,87,47
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","12-11-2025 02:00:00",18.454450,73.854155,OZONE,1,13,5
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","12-11-2025 02:00:00",18.573040,73.927715,CO,7,134,92
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","12-11-2025 02:00:00",18.536457,73.805454,NO2,11,54,28
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","12-11-2025 02:00:00",18.536457,73.805454,CO,5,16,11
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","12-11-2025 02:00:00",18.530085,73.849598,PM2.5,49,177,99
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","12-11-2025 02:00:00",18.530085,73.849598,NO2,25,132,76
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","12-11-2025 02:00:00",18.547056,73.826908,PM10,88,197,139
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","12-11-2025 02:00:00"," 16.5038",74.3623,PM2.5,85,312,151
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","12-11-2025 02:00:00"," 16.5038",74.3623,PM10,90,391,154
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","12-11-2025 02:00:00",21.847279,85.416905,OZONE,12,35,26
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","12-11-2025 02:00:00",22.265816,86.174829,PM10,59,123,86
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","12-11-2025 02:00:00",22.265816,86.174829,NH3,1,1,1
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","12-11-2025 02:00:00",22.265816,86.174829,SO2,6,13,8
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","12-11-2025 02:00:00",22.18972222,84.86277778,PM10,89,98,92
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","12-11-2025 02:00:00",22.220833,84.809444,SO2,1,8,5
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","12-11-2025 02:00:00",22.220833,84.809444,CO,22,86,58
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","12-11-2025 02:00:00",20.9360711,85.1707021,NH3,5,7,5
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","12-11-2025 02:00:00"," 16.5038",74.3623,CO,28,76,42
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","12-11-2025 02:00:00",17.6336264,75.9132495,PM2.5,47,91,68
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","12-11-2025 02:00:00",17.6336264,75.9132495,NO2,9,109,32
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-11-2025 02:00:00",17.65439,75.90649,PM2.5,75,187,111
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-11-2025 02:00:00",17.65439,75.90649,PM10,89,158,114
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-11-2025 02:00:00",17.65439,75.90649,NO2,18,129,57
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-11-2025 02:00:00",17.65439,75.90649,SO2,1,12,5
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","12-11-2025 02:00:00",19.222279,72.957979,NO2,20,99,48
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","12-11-2025 02:00:00",21.51161,86.89088,PM10,83,404,149
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","12-11-2025 02:00:00",21.51161,86.89088,CO,20,84,30
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","12-11-2025 02:00:00",21.941841,86.728318,SO2,4,11,7
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","12-11-2025 02:00:00",20.240790,85.836784,NO2,29,182,70
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","12-11-2025 02:00:00",20.240790,85.836784,NH3,4,6,6
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","12-11-2025 02:00:00",20.34652,85.81630,PM2.5,93,319,199
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","12-11-2025 02:00:00",20.34652,85.81630,PM10,107,237,153
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","12-11-2025 02:00:00","30.736056 ",76.209694,NO2,26,29,28
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","12-11-2025 02:00:00","30.736056 ",76.209694,CO,8,44,35
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","12-11-2025 02:00:00",30.9028,75.8086,PM2.5,122,228,172
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","12-11-2025 02:00:00",31.0325454,76.5623046,SO2,10,19,15
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","12-11-2025 02:00:00",26.470859,74.646594,PM2.5,64,113,81
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","12-11-2025 02:00:00",19.4458210,72.7988231,PM10,58,161,104
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","12-11-2025 02:00:00",25.5586,91.8985,SO2,5,6,5
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","12-11-2025 02:00:00",20.832874,85.104082,PM2.5,170,345,264
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","12-11-2025 02:00:00",20.832874,85.104082,PM10,121,199,158
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","12-11-2025 02:00:00",20.832874,85.104082,NH3,8,10,9
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","12-11-2025 02:00:00",20.832874,85.104082,SO2,8,60,26
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","12-11-2025 02:00:00",22.06156703,85.47409613,NH3,4,4,4
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","12-11-2025 02:00:00",22.06156703,85.47409613,CO,26,52,30
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","12-11-2025 02:00:00",21.8004996,83.8396977,NH3,7,15,10
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","12-11-2025 02:00:00",21.8004996,83.8396977,CO,4,15,9
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","12-11-2025 02:00:00",21.643900,85.599355,SO2,NA,NA,NA
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","12-11-2025 02:00:00",31.620000,74.876512,PM10,52,136,106
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","12-11-2025 02:00:00",31.620000,74.876512,NO2,5,23,10
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","12-11-2025 02:00:00",31.620000,74.876512,SO2,11,38,20
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","12-11-2025 02:00:00",31.321907,75.578914,PM10,31,201,147
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-11-2025 02:00:00",26.215415,73.070156,NO2,13,84,41
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-11-2025 02:00:00",26.215415,73.070156,SO2,4,6,5
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-11-2025 02:00:00",26.215415,73.070156,OZONE,3,151,22
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","12-11-2025 02:00:00",26.358805,73.047444,SO2,2,9,5
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","12-11-2025 02:00:00",26.358805,73.047444,CO,8,60,40
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","12-11-2025 02:00:00",26.358805,73.047444,OZONE,4,144,26
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","12-11-2025 02:00:00",26.253384,72.976571,PM2.5,52,385,191
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","12-11-2025 02:00:00",26.253384,72.976571,NO2,10,155,73
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","12-11-2025 02:00:00",26.253384,72.976571,NH3,1,14,6
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","12-11-2025 02:00:00",26.253384,72.976571,OZONE,3,176,22
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","12-11-2025 02:00:00",26.506177,77.025989,PM10,87,390,159
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","12-11-2025 02:00:00",25.164090,75.858137,NH3,1,4,3
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","12-11-2025 02:00:00",25.196024,75.855668,PM2.5,55,315,157
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","12-11-2025 02:00:00",25.196024,75.855668,NH3,8,25,14
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","12-11-2025 02:00:00",25.196024,75.855668,SO2,5,9,7
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","12-11-2025 02:00:00",25.196024,75.855668,CO,26,111,89
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","12-11-2025 02:00:00",25.196024,75.855668,OZONE,1,158,8
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","12-11-2025 02:00:00",25.14389,75.821256,NO2,16,17,16
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","12-11-2025 02:00:00",27.213494,73.734444,PM10,93,496,208
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","12-11-2025 02:00:00",25.771061," 73.340227",PM2.5,12,325,137
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","12-11-2025 02:00:00",25.771061," 73.340227",OZONE,6,55,12
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","12-11-2025 02:00:00",24.041198,74.780702,PM10,79,180,107
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","12-11-2025 02:00:00",26.470859,74.646594,SO2,10,33,21
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","12-11-2025 02:00:00",26.470859,74.646594,OZONE,8,181,92
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","12-11-2025 02:00:00",27.554793,76.611536,NO2,47,77,65
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","12-11-2025 02:00:00",23.555190,74.440010,NO2,12,128,41
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","12-11-2025 02:00:00",23.555190,74.440010,CO,6,76,40
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","12-11-2025 02:00:00",25.106006,76.469948,SO2,9,18,12
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","12-11-2025 02:00:00",25.106006,76.469948,OZONE,4,158,23
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","12-11-2025 02:00:00",25.747299,71.393989,NO2,3,115,29
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","12-11-2025 02:00:00",27.215415,77.50873,NH3,1,15,8
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","12-11-2025 02:00:00",27.215415,77.50873,CO,36,134,106
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","12-11-2025 02:00:00",25.339605,74.618883,NH3,2,5,3
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","12-11-2025 02:00:00",25.339605,74.618883,SO2,13,36,22
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","12-11-2025 02:00:00",28.194909,76.862296,SO2,1,27,8
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","12-11-2025 02:00:00",28.194909,76.862296,OZONE,10,69,15
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","12-11-2025 02:00:00",28.207266,76.829265,PM10,160,449,321
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","12-11-2025 02:00:00",28.207266,76.829265,SO2,4,33,12
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","12-11-2025 02:00:00",28.018792,73.292658,PM2.5,17,129,62
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","12-11-2025 02:00:00",28.018792,73.292658,NH3,6,17,12
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-11-2025 02:00:00",26.9164092,75.7994901,CO,47,83,53
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","12-11-2025 02:00:00",26.786682,75.827928,SO2,5,9,6
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","12-11-2025 02:00:00",26.786682,75.827928,OZONE,2,170,4
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","12-11-2025 02:00:00",26.960669,75.771817,PM2.5,35,358,133
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","12-11-2025 02:00:00",26.9502929,75.730943,NH3,3,34,16
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","12-11-2025 02:00:00",26.9502929,75.730943,SO2,5,66,34
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","12-11-2025 02:00:00",26.9502929,75.730943,CO,32,144,108
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","12-11-2025 02:00:00",26.912329,70.909168,SO2,2,11,5
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","12-11-2025 02:00:00",28.296139,74.961696,SO2,2,16,9
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","12-11-2025 02:00:00",26.895552,76.334753,PM2.5,42,352,156
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","12-11-2025 02:00:00",26.895552,76.334753,CO,28,148,102
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","12-11-2025 02:00:00",26.699557,77.898881,NH3,8,34,12
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","12-11-2025 02:00:00",26.699557,77.898881,OZONE,11,26,14
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","12-11-2025 02:00:00",25.344694,72.626208,CO,23,126,83
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","12-11-2025 02:00:00",25.344694,72.626208,OZONE,3,112,9
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","12-11-2025 02:00:00",26.268249,73.0193853,NH3,8,48,20
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","12-11-2025 02:00:00",26.268249,73.0193853,CO,5,118,89
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","12-11-2025 02:00:00",26.295810,73.082283,SO2,1,6,3
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","12-11-2025 02:00:00",23.837789,73.714926,CO,10,56,32
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","12-11-2025 02:00:00",26.843698,75.766894,PM2.5,NA,NA,NA
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-11-2025 02:00:00",26.9164092,75.7994901,PM10,74,222,148
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","12-11-2025 02:00:00",25.435774,75.644272,NH3,3,6,4
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","12-11-2025 02:00:00",24.892047,74.623527,SO2,1,81,14
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","12-11-2025 02:00:00",11.06825,79.07033,SO2,12,13,13
