state_name,district_name,block_name,panchayat_name,village_name,habitation_name,habitation_id,scheme_id,schemes_sources_id,source_type,sourcetype_category,location,scheme_name,sanction_year,estimated_cost,expenditure,dateof_commencement,dateof_completion,update_date
Karnataka,"Bengaluru Urban","Bangalore North",Kadabagere,Giddenahalli,Giddenahalli,0000373760,0003913876,3782298,"Deep Tubewell","Ground Water","Road Side","Revival of MWS",2011-2012,5.50000,0.00000,"21 Aug 2011","25 Jan 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madanayakanahalli,Hanumanthasagara,Hanumanthasagara,0000373702,0003914059,3782482,"Deep Tubewell","Ground Water","Towards Village Limits","Revival of MWS",2011-2012,5.50000,0.00000,"21 Aug 2011","25 Jan 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Lakshmipura,Kammasandra,Narasimharajapura,0000373711,0003914108,3782531,"Deep Tubewell","Ground Water","Road Side","Revival of MWS",2011-2012,5.50000,0.00000,"21 Aug 2011","25 Jan 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madanayakanahalli,Madanayakanahalli,"Hanumanthe Gowdana Palya",0000373706,0003914166,3782589,"Deep Tubewell","Ground Water","Road Side","Revival of MWS",2011-2012,5.50000,0.00000,"21 Aug 2011","25 Jan 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Shrikantapura,Totadaguddadahalli,Totadaguddadahalli,0000373749,0008020488,1513313,"Deep Tubewell","Ground Water","R/s of main road","CAP 2 Drilling of Borewell in Thotadaguddadahalli Village, Srikantapura Grama Panchayath, Yelahanka Taluk.",2020-2021,2.80000,2.78908,"12 Jun 2020","31 Aug 2020",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Adakamaranahalli,Adakamaranahalli,Adakamaranahalli,0000373663,0002599675,2405160,"Deep Tubewell","Ground Water","village limit","comunity tarrafil units",2010-2011,3.30000,0.00000,"10 Nov 2010","28 Feb 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kittanahalli,Devinanjayanapalya,"D Palya",0000373723,0002601252,2406820,"Deep Tubewell","Ground Water","village limit","community tarrafil units",2010-2011,1.10000,0.00000,"04 Nov 2010","29 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Mathahalli,Mathahalli,0000373691,0007171131,2421842,"Deep Tubewell","Ground Water","Village Limits","Revival of MWS Electrification",2015-2016,0.30000,0.00000,"25 Oct 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Nagarur,Nagapura,0000373671,0002615709,2421898,"Deep Tubewell","Ground Water","Village Limits","Community Terafil Units",2010-2011,2.20000,0.00000,"04 Nov 2010","29 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Shivanapura,"Shivanapura Jhc",0000373676,0002615808,2421982,"Deep Tubewell","Ground Water","Village Limits","Community Terafil Units",2010-2011,0.55000,0.00000,"04 Nov 2010","20 Dec 2011",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Shrikantapura,Totadaguddadahalli,Totadaguddadahalli,0000373749,0002615915,2422070,"Deep Tubewell","Ground Water","Village Limits","Community Terafil Units",2010-2011,3.85000,0.00000,"04 Nov 2010","29 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Adakamaranahalli,Adakamaranahalli,Adakamaranahalli,0000373663,0002619494,2424704,"Deep Tubewell","Ground Water",NA,"Primary with Upper Primary School",2010-2011,1.00000,0.00000,"30 Jun 2010","30 Dec 2010",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabanawara,Chikkabanawara,Chikkabanawara,0000373644,0002866864,2690252,"Deep Tubewell","Ground Water","Providing Piped Water Supply Scheme to  Chikkabanawara -Jindalanagara  Village","Providing Piped Water Supply Scheme to  Chikkabanawara -Jindalanagara  Village",2010-2011,12.00000,0.00000,"31 Jan 2010","28 Jan 2011",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabanawara,Chikkabanawara,Chikkabanawara,0000373644,0003781027,3646711,"Deep Tubewell","Ground Water","BW-Kabaddi Feild, 2nd Block, - (Sa. No. 1",Borewell,2009-2010,1.20000,1.20000,"24 Aug 2010","24 Sep 2010",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabanawara,Chikkabanawara,Chikkabanawara,0000373644,0003798304,3664173,"Deep Tubewell","Ground Water","BW-1st Block Infront of Gramapanchayat - (Sa. No. 04)",Borewell,2008-2009,1.20000,1.20000,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Lakshmipura,"K G Srikantapura","K G Srikantapura",0000373751,0003914229,3782653,"Deep Tubewell","Ground Water","Road Side","Revival of PWS",2011-2012,6.00000,0.00000,"21 Aug 2011","25 Jan 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Hullegowdanahalli,Hullegowdanahalli,0000373727,0003914507,3782932,"Deep Tubewell","Ground Water","Towards Village Limits","Revival of MWS",2011-2012,5.50000,1.68494,"21 Aug 2011","01 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Sondekoppa,Rangaswamypalya,0001622928,0003914630,3783055,"Deep Tubewell","Ground Water","Towards Village Limits","Revival of MWS",2011-2012,6.00000,0.00000,"21 Aug 2011","25 Jan 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Gopalapura,Gopalapura,Gopalapura,0000373769,0003918247,3786838,"Deep Tubewell","Ground Water","BW- Near Basavanna Temple - Sa. No. 033/4",Borewell,2009-2010,1.25000,1.25000,"07 May 2009","07 Jun 2009",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kadabagere,Vadarahally,Vadarahally,0000373753,0004867567,4794518,"Deep Tubewell","Ground Water","Village Limit","Revival of MWS Scheme",2012-2013,5.00000,4.99901,"18 Sep 2012","31 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Hullegowdanahalli,Ramyappanapalya,0000373730,0004868035,4795013,"Deep Tubewell","Ground Water","Towards Village","Revival of MWS Scheme",2012-2013,5.00000,4.99900,"20 Sep 2012","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Manganahalli,Manganahalli,0000373616,0003309921,3166489,"Deep Tubewell","Ground Water","Manganahalli Sree","Manganahalli Sree","Not Known",0.90000,0.00000,"27 Nov 2010","27 Nov 2010",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Hunnigere,Hunnigere,0000373738,0003604377,3469185,"Deep Tubewell","Ground Water","Village Limit","Additional Pipe Line",2011-2012,2.40000,0.00000,"15 Jun 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kittanahalli,Averahalli,Avrahalli,0000373720,0003604420,3469226,"Deep Tubewell","Ground Water","Near Road Side","Additional Pipe Line",2011-2012,4.00000,0.00000,"15 Jun 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Lakshmipura,"K G Lakkenahalli","K G Lakkenahalli",0000373754,0003604461,3469266,"Deep Tubewell","Ground Water","Village Limit","Additional Pipe Line",2011-2012,5.00000,0.00000,"15 Jun 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Alur,Kuduragere,Kuduragere,0000373698,0003637761,3502541,"Deep Tubewell","Ground Water","Viilage Limits","Pipeline Extension",2011-2012,2.80000,0.00000,"20 Jul 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Seegehalli,Seegehalli,0000373623,0003638656,3503440,"Deep Tubewell","Ground Water","Village Limits","Pipeline Extension",2011-2012,3.00000,0.00000,"20 Jul 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madanayakanahalli,Madanayakanahalli,"Bms Colony",0000373705,0003638754,3503536,"Deep Tubewell","Ground Water","Near Road Side","Pipeline Extension",2011-2012,3.50000,0.00000,"20 Jul 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Gopalapura,Hosahallipalya,Hosahallipalya,0000373774,0003638817,3503597,"Deep Tubewell","Ground Water","Near Road Side","Pipeline Extension",2011-2012,4.00000,0.00000,"20 Jul 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Somashettihalli,Somashettihally,Somashettihally,0000373654,0003733485,3598162,"Deep Tubewell","Ground Water","Village Limit","Extension of Pipe Line",2011-2012,5.00000,0.00000,"20 Jul 2011","28 Feb 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Honnasandra,Honnasandra,0001622912,0007150119,1513284,"Deep Tubewell","Ground Water","right side of road","SCP Revival of PWS Scheme",2015-2016,5.00000,0.00000,"25 Oct 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabanawara,Chikkabanawara,Veerashettyhalli,0000373646,0006373633,250034554,"Deep Tubewell","Ground Water","Village limit","G Revival of MWS Scheme",2013-2014,6.00000,6.90645,"27 Apr 2014","31 Dec 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Nagarur,"Vijayanagara Colony",0000373674,0006373749,250034593,"Deep Tubewell","Ground Water","Villge limit","G Revival of MWS Scheme",2013-2014,6.00000,4.62994,"28 Apr 2014","31 Mar 2017",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Shivanapura,Shivanapura,0000373675,0006373758,250065331,"Deep Tubewell","Ground Water","Colony Limit","Revival of MWS Scheme",2013-2014,10.00000,9.52279,"25 Apr 2014","31 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Gopalapura,Bommashettihalli,Bommashettihalli,0000373768,0006373789,250034605,"Deep Tubewell","Ground Water","Village limit","Revival of MWS Scheme",2013-2014,6.00000,5.68178,"25 Apr 2014","31 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Gopalapura,Hosahallipalya,Hosahallipalya,0000373774,0006373791,250034606,"Deep Tubewell","Ground Water","Village limit","Revival of MWS Scheme",2013-2014,7.00000,7.00000,"25 Apr 2014","31 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Syadamipalya,Sayadamipalya,0000373687,0006373813,250034615,"Deep Tubewell","Ground Water","Village  limit","Revival of MWS Scheme",2013-2014,6.00000,0.89851,"25 Apr 2014","28 Feb 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Lakshmipura,"K G Lakkenahalli","K G Lakkenahalli",0000373754,0006373919,250034656,"Deep Tubewell","Ground Water","Village limit","Revival of MWS  Scheme",2013-2014,8.00000,6.66677,"25 Apr 2014","30 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Manganahalli,"Gokul Badavane",0001725165,0006373996,250034695,"Deep Tubewell","Ground Water","Village  limit","G Revival of MWS  Scheme",2013-2014,6.00000,4.71204,"25 Apr 2014","31 Dec 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madavara,"Bylappana Palya",Byallappnapalya,0000373745,0006374015,250065388,"Deep Tubewell","Ground Water","Colony Limit","G Revival of MWS  Scheme",2013-2014,6.00000,4.37371,"25 Apr 2014","01 Oct 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Somashettihalli,Somashettihally,Somashettihally,0000373654,0006670265,250068056,"Deep Tubewell","Ground Water","Village limit","G Improvements to Water Supply Scheme",2014-2015,25.00000,18.80804,"20 Sep 2014","31 Mar 2017",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Sondekoppa,Sondekoppa,0000373739,0005235411,5179700,"Deep Tubewell","Ground Water","Village limit","Revival of PWS",2012-2013,6.30000,8.43594,"07 Jan 2013","03 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Shrikantapura,Shrikantapura,Shrikantapur,0001725167,0005235412,5179701,"Deep Tubewell","Ground Water","Village limit","Revival of PWS",2012-2013,6.20000,3.21213,"07 Jan 2013","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Shrikantapura,Shrikantapura,Shrikantapur,0001725167,0005235413,5179702,"Deep Tubewell","Ground Water","Village limit","Revival of PWS",2012-2013,6.20000,0.00000,"07 Jan 2013","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Shrikantapura,Shrikantapura,Shrikantapur,0001725167,0005235414,5179703,"Deep Tubewell","Ground Water","Village limit","Revival of PWS",2012-2013,6.20000,0.00000,"07 Jan 2013","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Alur,Heggadedevanapura,Heggadedevanapura,0000373697,0005235422,5179711,"Deep Tubewell","Ground Water","Village limit","Revival of PWS",2012-2013,6.20000,6.63895,"07 Jan 2013","03 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Alur,Heggadedevanapura,Heggadedevanapura,0000373697,0005235426,5179715,"Deep Tubewell","Ground Water","Heggadadevanapura Colony","Revival of MWS",2012-2013,4.40000,0.00000,"07 Jan 2013","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kadabagere,Kadabagere,Kadabagere,0000373758,0005235430,5179721,"Deep Tubewell","Ground Water","Village limit","Revival of PWS",2012-2013,6.00000,4.00434,"07 Jan 2013","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Gopalapura,Gopalapura,Gopalapura,0000373769,0005235466,5179759,"Deep Tubewell","Ground Water","SC Colony","Revival of MWS",2012-2013,5.60000,5.89582,"07 Jan 2013","01 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabidarakallu,Chikkabidarakallu,Chikkabidarakallu,0001725168,0007406511,250120662,"Deep Tubewell","Ground Water","Village limit","TFC190316 Drilling of Borewell at Chikkabidarakallu Habitation, Chikkabidarakallu GP, Bangalore North Taluk",2016-2017,2.00000,1.99000,"12 Apr 2016","25 Aug 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madavara,Madavara,"Nandishwara Badavane",0001622925,0007406515,250120667,"Deep Tubewell","Ground Water","Village limit","TFC190316 Drilling of Borewell at Nandeshwara Badawane Habitation, Chikkabidarakallu GP, Bangalore North Taluk",2016-2017,2.74000,0.00000,"12 Apr 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Shrikantapura,Shrikantapura,Shrikantapur,0001725167,0007406528,250120683,"Deep Tubewell","Ground Water","Village limit","TFC190316 Drilling of Borewell at Thotaguddadahalli Habitation, Anchepalya GP, Bangalore North Taluk",2016-2017,2.23000,2.23000,"12 Apr 2016","31 Mar 2017",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madavara,Madavara,Madavara,0000373744,0007406556,250120706,"Deep Tubewell","Ground Water","village limit","TFC190316 Drilling of Borewell at Madawara Habitation,Madwara GP, Bangalore North Taluk",2016-2017,2.30000,2.30000,"12 Apr 2016","25 Aug 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Kodipalya,Kodipalya,0000373678,0007528956,250144312,"Deep Tubewell","Ground Water","Near Tank bed","SCP Revival of MWS Scheme and House Hold Connection (HH 35) at Kodipalya Habitation Huskur G.P., Bangalore North Taluk",2016-2017,10.00000,9.99510,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabanawara,Chikkabanawara,"Vinayaka Badavane",0001725158,0007529197,250144541,"Deep Tubewell","Ground Water","Near Tank bed","SCP Revival of MWS Scheme",2016-2017,6.00000,0.00000,"25 Aug 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabanawara,Chikkabanawara,Dasappanapalya,0000373647,0007529208,250146263,"Deep Tubewell","Ground Water","Village limit","SCP Revival of MWS Scheme at Dasanapalya Habitation Chikkabanavara G.P., Bangalore North Taluk",2016-2017,6.00000,5.09621,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Lakshmipura,Kadaranahalli,Kadaranahalli,0000373709,0007529258,250148406,"Deep Tubewell","Ground Water","Towards Village Limits","SCP Revival of MWS Scheme and House Hold Connection (HH 22) at Kadaranahalli Habitation Madanayakanahalli G.P., Bangalore North Taluk",2016-2017,12.00000,7.86439,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Somashettihalli,Somashettihally,Somashettihally,0000373654,0007529403,250144750,"Deep Tubewell","Ground Water","Near Tank bed","SCP Revival of MWS Scheme and House Hold Connection (HH 15) at Somashettyhalli Habitation Abbigere G.P., Bangalore North Taluk",2016-2017,18.00000,0.00000,"25 Aug 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabanawara,Chikkabanawara,"Nandeeshwara Badavane",0001725159,0008022380,250034551,"Deep Tubewell","Ground Water","New Extension","10 Crore 220520 Revival of PWS  Drilling of Borwell and Pump Motar work at Nandeeshwara Badavane (Anjanadri Badavane) village Chikkabanavara GP Bangalore North Taluk",2020-2021,4.95000,4.53169,"14 Jun 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabanawara,Chikkabanawara,Ganapatinagara,0001725160,0008022401,5179804,"Deep Tubewell","Ground Water","Village limit","10 Crore 220520 Revival of PWS  Drilling of Borwell and Pump Motar work at Ganapathinagara (Bodamatti Road) village Chikkabanavara GP Bangalore North Taluk",2020-2021,5.00000,4.90885,"15 Jun 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Alur,Alur,"Alur Palya",0000373695,0008023386,4797081,"Deep Tubewell","Ground Water","Village Limit","10 Crore 220520 Revival of MWS  Providing Pump Motarand Pipeline to existing borewell at Alur Palya village Alur GP Bangalore North Taluk",2020-2021,4.90000,4.49129,"09 Jun 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Shrikantapura,Shrikantapura,Shrikantapur,0001725167,0008036414,4003804,"Deep Tubewell","Ground Water","Village Main Road","10 Crore 220520 Revival of PWS  Drilling of Borwell and Providing Pump Motar at Anchepalya village Srikantapura GP Bangalore North Taluk",2020-2021,5.00000,4.88658,"07 Jul 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabidarakallu,Chikkabidarakallu,Chikkabidarakallu,0001725168,0008042180,250075961,"Deep Tubewell","Ground Water",NA,"CAP CEO 3 Drilling of Borewell in Buddajyothy Layout, Chikikabidarakallu Village, Bangalore North Taluk",2020-2021,2.83000,2.72574,"03 Jun 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madavara,Madavara,"Nandishwara Badavane",0001622925,0008042184,5444634,"Deep Tubewell","Ground Water","Village limit","CAP CEO 3 Drilling Borewell at Nandinagara (Anjanadri), Chikkabanavara GP, Bangalore North Taluk",2020-2021,3.00000,2.88545,"03 Jun 2020","31 Oct 2020",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabanawara,Chikkabanawara,Ganapatinagara,0001725160,0008042197,5179804,"Deep Tubewell","Ground Water","Village limit","CAP CEO 3 Drilling of Borewell at Ganapathinagara in Chikkabanavara GP, Bangalore North Taluk",2020-2021,4.11000,3.96535,"03 Jun 2020","31 Oct 2020",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,"Baleveerana Halli","B Halli",0000373737,0006670318,250068093,"Deep Tubewell","Ground Water","Village limit","Revival of MWS Scheme",2014-2015,8.00000,4.17657,"20 Sep 2014","20 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Shivanapura,Shivanapura,0000373675,0006670395,250068152,"Deep Tubewell","Ground Water","Colony limit","SCP Individual House Connections",2014-2015,3.10000,3.08849,"25 Sep 2014","01 Sep 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Badakanapalya,Badakanapalya,0000373681,0006686152,250073578,"Deep Tubewell","Ground Water","Village limit","Drilling of Borewell",2014-2015,2.00000,1.98036,"19 Jul 2014","11 Aug 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Byregowdanahalli,Byregowdanahalli,0000373735,0005834541,250008478,"Deep Tubewell","Ground Water","Village limit","Drinking Water Facility to Anganawadi",2013-2014,1.00000,0.97318,"10 Sep 2013","03 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Machohalli,Machohalli,"Machohalli J H C",0000373767,0005834674,250008541,"Deep Tubewell","Ground Water","Village limit","Drinking Water Facility to Anganawadi",2013-2014,1.00000,0.99868,"15 Sep 2013","01 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kittanahalli,Kallegowdanapalya,"K Palya",0000373724,0005834682,250008549,"Deep Tubewell","Ground Water","Village limit","Drinking Water Facility to Anganawadi",2013-2014,1.00000,0.99868,"15 Sep 2013","12 Feb 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kadabagere,Mahimmannanapalya,Mahimannanapalya,0000373761,0005834684,250008551,"Deep Tubewell","Ground Water","Village limit","Drinking Water Facility to Anganawadi",2013-2014,1.00000,0.99868,"15 Sep 2013","18 Feb 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Sondekoppa,Sondekoppa,0000373739,0006133999,250020902,"Deep Tubewell","Ground Water","Village limit","Drilling of Borewell",2013-2014,1.57000,1.56980,"18 Jul 2013","01 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Alur,Kuduragere,Kuduragere,0000373698,0002602003,2407643,"Deep Tubewell","Ground Water","village limit","community tarrafil units",2010-2011,1.10000,0.00000,"04 Nov 2010","29 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Lakkenahalli,Lakkenahalli,0000373733,0002615471,2421690,"Deep Tubewell","Ground Water","village uimit","community terrafil units",2010-2011,0.55000,0.00000,"04 Nov 2010","28 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madavara,Madavara,Madavara,0000373744,0002615545,2421757,"Deep Tubewell","Ground Water","Village Limits","community terafil units",2010-2011,3.30000,0.00000,"04 Nov 2010","28 Dec 2011",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Seegehalli,Seegehalli,0000373623,0002615777,2421957,"Deep Tubewell","Ground Water","Village Limits","Community Terafil Units",2010-2011,1.10000,0.00000,"04 Nov 2010","29 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Alur,Pylvanarapalya,Pailvanarapalya,0000373696,0002615784,2421962,"Deep Tubewell","Ground Water","Village Limits","Community Terafil Units",2010-2011,0.55000,0.00000,"04 Nov 2010","29 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Siddanahosahalli,Siddanahosahalli,Siddanahosahalli,0000373707,0002615816,2421989,"Deep Tubewell","Ground Water","Village Limits","Community Terafil Units",2010-2011,3.85000,0.00000,"04 Nov 2010","28 Feb 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Siddanahosahalli,Siddanahosahalli,Siddanahosahalli,0000373707,0007172499,2421989,"Deep Tubewell","Ground Water","Village Limits","ST COLONY Revival of MWS Scheme",2015-2016,5.00000,0.00000,"25 Oct 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Vaderahalli,Vaderahalli,0000373683,0002866934,2690317,"Deep Tubewell","Ground Water","Providing Piped Water Supply Scheme to  Vaderahalli Village","Providing Piped Water Supply Scheme to  Vaderahalli Village",2010-2011,15.00000,0.00000,"28 Feb 2010","28 Jan 2011",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Adakamaranahalli,Makali,Makali,0000373665,0003307125,3163410,"Deep Tubewell","Ground Water","Nagarur Village Dasanapura near Gunduthopu road1","Nagarur Village Dasanapura near Gunduthopu road2","Not Known",0.90000,0.00000,"26 Nov 2010","26 Nov 2010",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Manganahalli,Manganahalli,0000373616,0003309138,3165682,"Deep Tubewell","Ground Water","Near MI Tank Manganahalli Slum","Near MI Tank Manganahalli Slum","Not Known",0.90000,0.00000,"27 Nov 2010","27 Nov 2010",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Kannahalli,"Kannahalli, J H C",0000373622,0003309944,3166512,"Deep Tubewell","Ground Water","Kannahalli Hosahalli Anjaneya temple","Kannahalli Colony","Not Known",0.90000,0.00000,"27 Nov 2010","27 Nov 2010",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Siddanahosahalli,Dombarahalli,Dombarahalli,0000373708,0007172474,3469381,"Deep Tubewell","Ground Water","Village Limit","ST COLONY Revival of MWS Scheme",2015-2016,6.00000,0.00000,"25 Oct 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Adakamaranahalli,Adakamaranahalli,Adakamaranahalli,0000373663,0004868077,4795055,"Deep Tubewell","Ground Water","Main Road","Providing Piped Water Supply Scheme",2012-2013,20.00000,20.09923,"15 Sep 2012","02 Dec 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabidarakallu,Chikkabidarakallu,Chikkabidarakallu,0001725168,0004869790,4796888,"Deep Tubewell","Ground Water","Tank Bed Road","Revival of MWS Scheme",2012-2013,18.00000,17.73199,"20 Sep 2012","28 Feb 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Gopalapura,Gopalapura,Gopalapura,0000373769,0004869858,4796956,"Deep Tubewell","Ground Water","Towards Tank Bed","Revival of PWS Scheme",2012-2013,6.00000,5.99771,"20 Sep 2012","31 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Alur,Alur,"Alur Palya",0000373695,0004869996,4797081,"Deep Tubewell","Ground Water","Village Limit","Revival of MWS Scheme",2012-2013,6.00000,5.39380,"20 Sep 2012","01 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Lakshmipura,Gangondanahalli,Gangondanahalli,0001622923,0004880696,4807120,"Deep Tubewell","Ground Water","Tank Bed","Revival of PWS Scheme",2012-2013,6.00000,6.07808,"15 Sep 2012","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Hullegowdanahalli,Giriyappanapalya,0000373731,0004901832,4826346,"Deep Tubewell","Ground Water","Village limit","Revival of MWS Scheme",2012-2013,6.50000,5.98837,"15 Sep 2012","04 Feb 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Dasanapura,Dasanapura,0000373660,0003808556,3674289,"Deep Tubewell","Ground Water","BW- Near Narayanappa house (Sa. No. 06)",Borewell,2009-2010,1.20000,1.20000,"05 May 2009","05 Jun 2009",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,"Parvathaiahana Palya",Parvathayyanapalya,0000373740,0003914608,3783033,"Deep Tubewell","Ground Water","Towards Village Limits","Revival of MWS",2011-2012,5.50000,0.00000,"21 Aug 2011","25 Jan 2012",2024-06-07
